src1_x,src1_y,src1_z,src2_x,src2_y,src2_z,rlt_x,rlt_y,rlt_z
-0.168455,0.248784,0.0145224,-0.193774,0.00996331,-0.0323239,-0.148097,0.157511,-0.0545585
-0.174818,0.218135,-0.0243968,-0.197193,0.017262,-0.0383053,-0.151983,0.165877,-0.0598171
-0.215894,0.169287,-0.0677637,-0.200315,0.0238364,-0.0442121,-0.15632,0.172388,-0.0657647
-0.186875,0.157445,-0.0829985,-0.203096,0.0289727,-0.0492881,-0.159656,0.177122,-0.0710838
-0.225954,0.149717,-0.10159,-0.205834,0.032266,-0.0523721,-0.163666,0.179802,-0.0747162
-0.212339,0.171583,-0.103771,-0.208689,0.0340148,-0.0534959,-0.167437,0.181351,-0.0763987
-0.222793,0.177373,-0.101155,-0.211949,0.0345918,-0.0539272,-0.171739,0.181837,-0.0773165
-0.201096,0.162626,-0.084117,-0.215603,0.0340289,-0.0544651,-0.175907,0.180901,-0.0779796
-0.230141,0.157949,-0.064273,-0.21946,0.0323048,-0.0558019,-0.180771,0.178753,-0.0790156
-0.188217,0.159486,-0.0635142,-0.22322,0.0293237,-0.0586941,-0.184606,0.175446,-0.0815399
-0.210568,0.16238,-0.0529039,-0.226811,0.0257142,-0.0625982,-0.188643,0.171647,-0.0847932
-0.16836,0.166487,-0.0479083,-0.230241,0.0214549,-0.0676422,-0.1916,0.16737,-0.0889986
-0.193169,0.177464,-0.0465012,-0.233384,0.0160236,-0.0741882,-0.194711,0.162249,-0.0945637
-0.207743,0.180478,-0.0591941,-0.23626,0.00962304,-0.0810218,-0.197791,0.156341,-0.100553
-0.241758,0.177655,-0.104459,-0.238572,0.00231698,-0.0869287,-0.200936,0.149607,-0.10642
-0.252348,0.162671,-0.146208,-0.239872,-0.00608618,-0.090982,-0.203238,0.141634,-0.111188
-0.274245,0.151249,-0.157425,-0.239936,-0.0153522,-0.0936186,-0.204721,0.132745,-0.114697
-0.259023,0.144457,-0.150146,-0.239138,-0.025151,-0.0954241,-0.205024,0.123377,-0.117175
-0.26268,0.151169,-0.155332,-0.237785,-0.0359405,-0.0956851,-0.204852,0.113359,-0.118194
-0.258168,0.148719,-0.164134,-0.236188,-0.0475075,-0.0948594,-0.204353,0.10273,-0.118304
-0.253433,0.13136,-0.163487,-0.234526,-0.0597031,-0.0936289,-0.203706,0.0913512,-0.118001
-0.268384,0.118379,-0.164411,-0.232843,-0.0725165,-0.0934425,-0.20335,0.0793346,-0.118747
-0.248322,0.109542,-0.14625,-0.231128,-0.0852874,-0.0942147,-0.202569,0.0674233,-0.120054
-0.246216,0.085452,-0.147978,-0.229211,-0.0967159,-0.0948698,-0.201563,0.0565839,-0.121254
-0.244049,0.105351,-0.140117,-0.227305,-0.10611,-0.0959403,-0.200545,0.0483532,-0.122681
-0.268507,0.106904,-0.140925,-0.225931,-0.11365,-0.0970962,-0.200557,0.0421346,-0.124178
-0.249498,0.0888153,-0.144009,-0.225122,-0.120264,-0.0978579,-0.200743,0.0365869,-0.125321
-0.211704,0.0662212,-0.115441,-0.224983,-0.126856,-0.0984492,-0.200827,0.0307191,-0.125703
-0.236275,0.0332038,-0.113012,-0.225484,-0.13413,-0.0989338,-0.202027,0.0236403,-0.125924
-0.226953,0.0105508,-0.113353,-0.226124,-0.14247,-0.0991947,-0.203152,0.0152059,-0.125929
-0.246399,0.00753518,-0.131959,-0.224473,-0.159406,-0.0953971,-0.202399,-0.00154483,-0.122328
-0.246399,0.00753518,-0.131959,-0.222822,-0.176342,-0.0915995,-0.201661,-0.0179605,-0.118799
-0.246399,0.00753518,-0.131959,-0.221171,-0.193278,-0.0878019,-0.200938,-0.0340479,-0.11534
-0.246399,0.00753518,-0.131959,-0.21952,-0.210214,-0.0840043,-0.20023,-0.0498136,-0.111951
-0.27812,-0.0169119,-0.137193,-0.21722,-0.232678,-0.0831149,-0.199533,-0.071171,-0.111584
-0.27812,-0.0169119,-0.137193,-0.214919,-0.255143,-0.0822254,-0.19885,-0.0921013,-0.111225
-0.285344,-0.0426829,-0.136235,-0.213747,-0.27715,-0.0810803,-0.199431,-0.112679,-0.110602
-0.275834,-0.06555,-0.109384,-0.21264,-0.298901,-0.079541,-0.199874,-0.133053,-0.10907
-0.275834,-0.06555,-0.109384,-0.211532,-0.320652,-0.0780017,-0.200308,-0.153019,-0.107567
-0.25984,-0.111771,-0.107777,-0.209391,-0.34333,-0.0773571,-0.1994,-0.174418,-0.10694
-0.267625,-0.144122,-0.107669,-0.206132,-0.368575,-0.078449,-0.19757,-0.198552,-0.108025
-0.217588,-0.174533,-0.108368,-0.201881,-0.398049,-0.0811814,-0.193806,-0.226957,-0.110709
-0.241553,-0.207231,-0.109046,-0.196417,-0.431901,-0.0852241,-0.189405,-0.259737,-0.114638
-0.252058,-0.227582,-0.104595,-0.189695,-0.469546,-0.0893733,-0.184071,-0.295986,-0.118503
-0.279956,-0.236344,-0.153284,-0.181323,-0.509588,-0.0929685,-0.177784,-0.334034,-0.122722
-0.357462,-0.184762,-0.163343,-0.171832,-0.550023,-0.0944653,-0.172076,-0.370676,-0.125001
-0.432173,-0.333493,-0.249408,-0.161978,-0.589437,-0.0948861,-0.167622,-0.408557,-0.127902
-0.376708,-0.453823,-0.232649,-0.152061,-0.627497,-0.0957011,-0.162084,-0.446761,-0.130795
-0.339277,-0.51562,-0.207864,-0.143124,-0.663288,-0.0967504,-0.15687,-0.483214,-0.133365
-0.248177,-0.524323,-0.128246,-0.135869,-0.696704,-0.097544,-0.151587,-0.516783,-0.134041
-0.191893,-0.496014,-0.081676,-0.130682,-0.727605,-0.0984762,-0.147309,-0.546652,-0.133907
-0.23234,-0.474755,-0.0776912,-0.127657,-0.756057,-0.0994935,-0.146045,-0.573096,-0.133779
-0.242718,-0.494544,-0.101293,-0.126603,-0.782463,-0.101182,-0.146945,-0.597403,-0.134784
-0.29453,-0.525799,-0.133034,-0.126795,-0.807847,-0.104798,-0.150085,-0.620847,-0.138293
-0.350933,-0.573116,-0.186362,-0.127125,-0.83323,-0.10981,-0.154426,-0.644768,-0.144167
-0.41059,-0.579315,-0.237814,-0.126774,-0.858848,-0.115068,-0.159205,-0.668565,-0.151192
-0.392104,-0.626438,-0.206131,-0.126039,-0.883859,-0.119994,-0.163143,-0.692233,-0.157119
-0.326648,-0.758639,-0.205339,-0.125592,-0.90822,-0.124772,-0.165975,-0.717435,-0.162765
-0.351588,-0.785237,-0.223266,-0.12604,-0.931196,-0.128772,-0.170126,-0.741307,-0.167895
-0.294438,-0.82121,-0.189447,-0.128021,-0.952585,-0.132176,-0.174554,-0.763866,-0.171662
-0.305424,-0.849079,-0.186841,-0.13175,-0.972376,-0.13461,-0.180826,-0.784966,-0.174351
-0.381043,-0.83363,-0.24594,-0.136843,-0.990355,-0.135584,-0.189821,-0.803559,-0.176738
-0.329521,-0.889625,-0.23882,-0.142212,-1.00697,-0.135377,-0.197877,-0.821565,-0.177776
-0.317572,-0.895339,-0.222425,-0.147176,-1.02262,-0.135457,-0.205136,-0.838374,-0.178747
-0.365526,-0.893142,-0.273763,-0.151225,-1.03716,-0.136389,-0.212311,-0.853718,-0.181561
-0.369295,-0.904848,-0.263457,-0.153973,-1.05038,-0.138099,-0.218144,-0.867694,-0.184875
-0.371864,-0.910018,-0.251831,-0.155944,-1.06258,-0.141204,-0.22315,-0.880503,-0.189257
-0.362148,-0.911004,-0.278098,-0.157564,-1.07406,-0.145076,-0.227517,-0.892365,-0.194828
-0.384283,-0.933333,-0.304376,-0.158821,-1.08523,-0.148778,-0.231885,-0.904124,-0.200647
-0.372107,-0.931,-0.304582,-0.159684,-1.09631,-0.151425,-0.235535,-0.915527,-0.20532
-0.398895,-0.935735,-0.310279,-0.160335,-1.10788,-0.152549,-0.23944,-0.927267,-0.20852
-0.450586,-0.975666,-0.329972,-0.160985,-1.11996,-0.152703,-0.2443,-0.940072,-0.211101
-0.382328,-0.982513,-0.3101,-0.161709,-1.13208,-0.15241,-0.24777,-0.952799,-0.212794
-0.382328,-0.982513,-0.3101,-0.162434,-1.1442,-0.152117,-0.251172,-0.965272,-0.214453
-0.393647,-0.982483,-0.28123,-0.163052,-1.15723,-0.152591,-0.254627,-0.978382,-0.216253
-0.395193,-0.978177,-0.274129,-0.163628,-1.17129,-0.15379,-0.258002,-0.992156,-0.218585
-0.432649,-0.99153,-0.324849,-0.163841,-1.18599,-0.154754,-0.261704,-1.00655,-0.221655
-0.478891,-1.03691,-0.35918,-0.163426,-1.20055,-0.15494,-0.265641,-1.02143,-0.224588
-0.486789,-1.09362,-0.383438,-0.162627,-1.21438,-0.154125,-0.269281,-1.03643,-0.226966
-0.510877,-1.12119,-0.430586,-0.161903,-1.22689,-0.152139,-0.273404,-1.05038,-0.229092
-0.585549,-1.16009,-0.482329,-0.161136,-1.2375,-0.148565,-0.278895,-1.06297,-0.230654
-0.603754,-1.14341,-0.491003,-0.160061,-1.24582,-0.144117,-0.284338,-1.07274,-0.231503
-0.570481,-1.12997,-0.461283,-0.159049,-1.25183,-0.138732,-0.28907,-1.07977,-0.230821
-0.515721,-1.14328,-0.397166,-0.158432,-1.25572,-0.132932,-0.292998,-1.08485,-0.228463
-0.455742,-1.13148,-0.315314,-0.15824,-1.25823,-0.128026,-0.296065,-1.08824,-0.225393
-0.458078,-1.11755,-0.322901,-0.1584,-1.26044,-0.124484,-0.299462,-1.091,-0.223872
-0.477512,-1.07405,-0.328726,-0.1584,-1.26352,-0.121645,-0.303023,-1.09368,-0.223187
-0.478208,-1.05975,-0.303066,-0.157932,-1.2679,-0.118072,-0.306068,-1.09729,-0.221282
-0.488363,-1.05757,-0.336298,-0.157038,-1.27377,-0.11372,-0.308837,-1.10224,-0.219318
-0.508405,-1.06752,-0.315783,-0.15626,-1.28109,-0.108985,-0.312067,-1.10873,-0.216607
-0.486243,-1.10262,-0.331042,-0.155803,-1.28956,-0.104985,-0.315102,-1.1169,-0.214975
-0.502741,-1.13966,-0.335545,-0.155632,-1.29853,-0.102348,-0.318688,-1.12615,-0.214803
-0.556159,-1.10877,-0.380739,-0.155345,-1.30779,-0.0997222,-0.323156,-1.13488,-0.215548
-0.584999,-1.16164,-0.388655,-0.154749,-1.31724,-0.0969259,-0.327808,-1.14467,-0.21627
-0.527136,-1.16932,-0.32625,-0.154408,-1.32607,-0.0936822,-0.331461,-1.15382,-0.215291
-0.505781,-1.17806,-0.329443,-0.154483,-1.33443,-0.0903319,-0.335021,-1.1625,-0.214291
-0.498571,-1.18048,-0.351408,-0.154856,-1.34212,-0.0869923,-0.338657,-1.17039,-0.21376
-0.531643,-1.15571,-0.352721,-0.155229,-1.34933,-0.0837698,-0.342883,-1.17717,-0.213381
-0.564741,-1.15778,-0.334766,-0.155581,-1.35637,-0.080803,-0.347665,-1.18368,-0.212901
-0.489112,-1.17217,-0.316121,-0.155741,-1.36317,-0.0787098,-0.35065,-1.19011,-0.212914
-0.591825,-1.20304,-0.355535,-0.155667,-1.36931,-0.0772344,-0.355401,-1.19639,-0.214321
-0.594173,-1.21877,-0.394746,-0.155262,-1.37445,-0.0759934,-0.35978,-1.20187,-0.216713
-0.581438,-1.18405,-0.370022,-0.154506,-1.37972,-0.074582,-0.363472,-1.20668,-0.218396
-0.551428,-1.15316,-0.341834,-0.154325,-1.3858,-0.0725527,-0.367054,-1.21156,-0.218876
-0.537488,-1.18808,-0.340027,-0.154155,-1.39323,-0.0708004,-0.370296,-1.21838,-0.219582
-0.516821,-1.1926,-0.314971,-0.154007,-1.40183,-0.0694848,-0.373081,-1.2263,-0.220201
-0.573,-1.17814,-0.364084,-0.153741,-1.41159,-0.0682543,-0.376819,-1.23489,-0.221872
-0.528589,-1.23217,-0.329618,-0.1534,-1.42232,-0.0676311,-0.37952,-1.24535,-0.223417
-0.611809,-1.28314,-0.402731,-0.153081,-1.43338,-0.0675725,-0.383853,-1.25695,-0.226945
-0.669416,-1.30074,-0.450057,-0.152932,-1.4437,-0.067759,-0.389419,-1.26794,-0.23159
-0.726703,-1.30094,-0.483818,-0.15273,-1.45233,-0.0672317,-0.395966,-1.27706,-0.236118
-0.630119,-1.28162,-0.423288,-0.152325,-1.45959,-0.0662463,-0.400253,-1.28427,-0.238896
-0.71055,-1.25397,-0.441681,-0.151814,-1.46653,-0.0648028,-0.405958,-1.29045,-0.241537
-0.675306,-1.26481,-0.456186,-0.151239,-1.47355,-0.0629333,-0.410781,-1.29682,-0.243998
-0.730821,-1.29299,-0.490185,-0.15075,-1.48048,-0.0606483,-0.416702,-1.30354,-0.246682
-0.877037,-1.34821,-0.617276,-0.150654,-1.48567,-0.0578733,-0.425815,-1.30952,-0.251375
-0.761596,-1.36499,-0.549986,-0.150665,-1.48954,-0.0554818,-0.432542,-1.31442,-0.255003
-0.761596,-1.36499,-0.549986,-0.150676,-1.49341,-0.0530903,-0.439134,-1.31922,-0.258559
-0.717222,-1.34557,-0.485131,-0.150985,-1.49634,-0.051796,-0.444999,-1.32263,-0.261822
-0.777687,-1.3428,-0.51343,-0.151422,-1.49885,-0.0513645,-0.452081,-1.32548,-0.266431
-0.841043,-1.35413,-0.585653,-0.151604,-1.501,-0.0518491,-0.460038,-1.32816,-0.273291
-0.93236,-1.37023,-0.675483,-0.151551,-1.50266,-0.0528878,-0.469432,-1.33063,-0.282353
-0.931329,-1.37729,-0.714926,-0.151519,-1.50333,-0.0541076,-0.478639,-1.33222,-0.292199
-0.939007,-1.35131,-0.681715,-0.151541,-1.50256,-0.0547308,-0.487868,-1.33185,-0.3006
-0.84427,-1.34544,-0.571323,-0.151626,-1.50039,-0.0546935,-0.495079,-1.33,-0.305978
-0.822117,-1.33437,-0.569663,-0.151978,-1.49713,-0.0542194,-0.501965,-1.32689,-0.310787
-0.838087,-1.33193,-0.594795,-0.152533,-1.49289,-0.0533832,-0.509231,-1.32283,-0.315648
-0.863517,-1.32796,-0.606347,-0.153076,-1.48759,-0.0520676,-0.516849,-1.31775,-0.320173
-0.784927,-1.32369,-0.540329,-0.153534,-1.48137,-0.0502833,-0.52266,-1.31177,-0.322827
-0.760581,-1.31771,-0.523218,-0.153844,-1.47435,-0.0482859,-0.527721,-1.305,-0.324878
-0.776672,-1.31978,-0.5488,-0.153972,-1.46682,-0.0463737,-0.532826,-1.29792,-0.327482
-0.769509,-1.32404,-0.554016,-0.153972,-1.45876,-0.0446958,-0.53756,-1.29055,-0.330368
-0.817477,-1.33352,-0.584281,-0.154058,-1.44964,-0.0429967,-0.543242,-1.28247,-0.333782
-0.886075,-1.35596,-0.659281,-0.154377,-1.43863,-0.0409568,-0.550412,-1.27315,-0.338292
-0.848747,-1.34171,-0.629848,-0.155028,-1.42508,-0.0390234,-0.557016,-1.26124,-0.342229
-0.782962,-1.28764,-0.545917,-0.156019,-1.40887,-0.0372922,-0.562506,-1.24588,-0.344606
-0.675396,-1.17097,-0.398103,-0.156882,-1.391,-0.0346557,-0.56561,-1.22687,-0.343092
-0.555784,-1.14418,-0.298917,-0.157362,-1.37411,-0.031316,-0.565883,-1.20867,-0.338936
-0.542791,-1.11526,-0.253005,-0.157681,-1.35911,-0.0277633,-0.565735,-1.1921,-0.333735
-0.531476,-1.10943,-0.273692,-0.157543,-1.34595,-0.0239657,-0.564914,-1.17754,-0.328813
-0.56158,-1.13128,-0.309313,-0.156776,-1.33382,-0.0200188,-0.564096,-1.16474,-0.324555
-0.60313,-1.1825,-0.341813,-0.155712,-1.32168,-0.0167538,-0.563833,-1.15319,-0.3217
-0.563295,-1.20321,-0.320487,-0.154689,-1.30888,-0.0147457,-0.562821,-1.14165,-0.319708
-0.564646,-1.22046,-0.335721,-0.153848,-1.29484,-0.0143888,-0.562033,-1.12946,-0.319679
-0.534381,-1.17983,-0.299397,-0.153262,-1.279,-0.0150652,-0.560906,-1.11495,-0.319936
-0.501057,-1.12207,-0.282138,-0.153167,-1.26089,-0.0160079,-0.559615,-1.09734,-0.320104
-0.50312,-1.08448,-0.262216,-0.15338,-1.2405,-0.0168868,-0.558694,-1.07711,-0.319807
-0.46803,-1.07707,-0.230354,-0.153711,-1.21815,-0.0181704,-0.557205,-1.0552,-0.319276
-0.433469,-1.02493,-0.200606,-0.154063,-1.19498,-0.0191238,-0.555075,-1.03189,-0.317837
-0.475545,-0.962005,-0.210128,-0.154201,-1.17235,-0.0192463,-0.553621,-1.00832,-0.315803
-0.451128,-0.922763,-0.19653,-0.15385,-1.15114,-0.0187829,-0.551226,-0.985821,-0.312963
-0.392705,-0.919706,-0.175058,-0.152902,-1.13148,-0.0181704,-0.547127,-0.965225,-0.309605
-0.415927,-0.942042,-0.191047,-0.151433,-1.11297,-0.0178242,-0.543063,-0.946626,-0.306895
-0.402157,-0.947133,-0.19126,-0.149654,-1.09507,-0.0178614,-0.538502,-0.929096,-0.304618
-0.442148,-0.923819,-0.22089,-0.147428,-1.07761,-0.0190066,-0.534393,-0.911879,-0.304066
-0.387592,-0.825113,-0.178776,-0.145415,-1.06047,-0.0210039,-0.529484,-0.893344,-0.303518
-0.387592,-0.825113,-0.178776,-0.143402,-1.04333,-0.0230013,-0.524673,-0.875181,-0.30298
-0.404788,-0.785536,-0.169822,-0.141762,-1.02682,-0.0249987,-0.520668,-0.857205,-0.302275
-0.404788,-0.785536,-0.169822,-0.140121,-1.0103,-0.0269961,-0.516743,-0.839588,-0.301583
-0.35321,-0.807734,-0.146255,-0.139269,-0.993394,-0.0286526,-0.512638,-0.822382,-0.3001
-0.351113,-0.827762,-0.133926,-0.139259,-0.975251,-0.0304581,-0.509397,-0.804709,-0.298546
-0.374351,-0.817315,-0.145173,-0.139472,-0.955776,-0.0321253,-0.506905,-0.785876,-0.297112
-0.326573,-0.798785,-0.135117,-0.139249,-0.935439,-0.03359,-0.50308,-0.766203,-0.295308
-0.324591,-0.751943,-0.128162,-0.138248,-0.915112,-0.0353744,-0.498529,-0.745997,-0.293714
-0.374497,-0.679598,-0.140695,-0.136661,-0.895797,-0.037851,-0.494493,-0.725741,-0.29308
-0.386919,-0.636333,-0.149443,-0.134829,-0.878101,-0.0405941,-0.490546,-0.706611,-0.292896
-0.359465,-0.608838,-0.149922,-0.132987,-0.862504,-0.0433372,-0.486119,-0.68937,-0.292725
-0.380438,-0.599026,-0.153402,-0.131282,-0.848728,-0.0454943,-0.482335,-0.674063,-0.292052
-0.319961,-0.606273,-0.134642,-0.129845,-0.836561,-0.0467353,-0.477679,-0.660784,-0.29012
-0.297455,-0.610248,-0.128812,-0.129089,-0.825459,-0.0470176,-0.473333,-0.648893,-0.28717
-0.310435,-0.621784,-0.13408,-0.128982,-0.814613,-0.0461387,-0.469971,-0.637722,-0.283247
-0.335701,-0.634196,-0.145027,-0.129142,-0.803298,-0.0439922,-0.467443,-0.626563,-0.278379
-0.329145,-0.626577,-0.147263,-0.129356,-0.791153,-0.04061,-0.464886,-0.61466,-0.272443
-0.317978,-0.634215,-0.136152,-0.129548,-0.778357,-0.035992,-0.462136,-0.602512,-0.265191
-0.318305,-0.617707,-0.146554,-0.129623,-0.765008,-0.0304473,-0.459333,-0.589733,-0.257385
-0.325004,-0.600931,-0.129479,-0.129453,-0.750955,-0.0249026,-0.456479,-0.576185,-0.249393
-0.324145,-0.556111,-0.131682,-0.129069,-0.736647,-0.0201781,-0.453457,-0.561762,-0.242408
-0.339037,-0.533275,-0.123717,-0.12859,-0.722317,-0.0161355,-0.450699,-0.547149,-0.236073
-0.347788,-0.517592,-0.11735,-0.128303,-0.708201,-0.0127,-0.44836,-0.532724,-0.230331
-0.314156,-0.502715,-0.101407,-0.128314,-0.69434,-0.00959465,-0.445686,-0.51854,-0.22471
-0.300169,-0.504397,-0.0976287,-0.128613,-0.680671,-0.00637214,-0.443069,-0.504862,-0.21901
-0.330201,-0.497504,-0.107932,-0.128943,-0.667194,-0.00305381,-0.441135,-0.491507,-0.213537
-0.327273,-0.495815,-0.101654,-0.129284,-0.653749,0.000520099,-0.439192,-0.478417,-0.207796
-0.311899,-0.494337,-0.096058,-0.129572,-0.640324,0.00438164,-0.436929,-0.465579,-0.201777
-0.263705,-0.483625,-0.0898581,-0.129764,-0.626773,0.0084243,-0.433652,-0.452659,-0.195577
-0.304564,-0.456627,-0.0800032,-0.129935,-0.612443,0.0129038,-0.431238,-0.438696,-0.188876
-0.294353,-0.458948,-0.0726884,-0.130468,-0.596516,0.0174152,-0.429023,-0.423492,-0.182131
-0.311002,-0.441917,-0.076051,-0.131352,-0.578532,0.0208401,-0.427529,-0.406237,-0.176653
-0.309632,-0.425687,-0.0802454,-0.132344,-0.558514,0.0229014,-0.426142,-0.387008,-0.172705
-0.283166,-0.379095,-0.0734214,-0.132621,-0.537154,0.0229281,-0.423554,-0.365917,-0.170693
-0.292905,-0.339056,-0.0511126,-0.132365,-0.516529,0.0228376,-0.420691,-0.345167,-0.16839
-0.30389,-0.300018,-0.0464151,-0.131663,-0.497853,0.0229069,-0.417666,-0.325962,-0.165883
-0.274909,-0.270409,-0.0498663,-0.130757,-0.481542,0.0229548,-0.413924,-0.308866,-0.163515
-0.293505,-0.257804,-0.0582967,-0.129863,-0.467244,0.0224595,-0.410639,-0.293833,-0.161896
-0.280735,-0.2489,-0.0497789,-0.12932,-0.45447,0.0196738,-0.407509,-0.280416,-0.162384
-0.24705,-0.210839,-0.0549636,-0.128958,-0.437829,0.0174209,-0.403945,-0.262716,-0.162443
-0.24705,-0.210839,-0.0549636,-0.128596,-0.421188,0.0151679,-0.400452,-0.24537,-0.162502
-0.283057,-0.208873,-0.0736497,-0.128511,-0.40214,0.0135435,-0.398021,-0.225973,-0.162317
-0.283057,-0.208873,-0.0736497,-0.128426,-0.383091,0.011919,-0.395639,-0.206963,-0.162135
-0.283057,-0.208873,-0.0736497,-0.128341,-0.364042,0.0102946,-0.393304,-0.188334,-0.161958
-0.299706,-0.204289,-0.0794514,-0.12848,-0.34249,0.00945839,-0.391568,-0.167532,-0.161127
-0.288465,-0.192448,-0.0840505,-0.128842,-0.318957,0.00953835,-0.389861,-0.144967,-0.159507
-0.283909,-0.169971,-0.0855594,-0.129098,-0.294806,0.010332,-0.387993,-0.121799,-0.15725
-0.247575,-0.143649,-0.0700955,-0.128928,-0.272135,0.010071,-0.385018,-0.100019,-0.155763
-0.274689,-0.0942114,-0.0759275,-0.128342,-0.252735,0.00856377,-0.382237,-0.0808907,-0.155643
-0.258847,-0.0506382,-0.0631677,-0.127544,-0.237436,0.00698189,-0.378987,-0.0652927,-0.155344
-0.247791,-0.0162943,-0.0511576,-0.127011,-0.225951,0.00564507,-0.375841,-0.0530571,-0.15457
-0.249265,-0.000542628,-0.0531828,-0.12714,-0.217278,0.00485146,-0.373435,-0.0435074,-0.15332
-0.258118,-0.000104838,-0.0598998,-0.128184,-0.209723,0.00448403,-0.372152,-0.0352359,-0.151812
-0.284452,-0.00757452,-0.0683965,-0.129697,-0.201551,0.00427635,-0.371881,-0.0266738,-0.150347
-0.279001,-0.00827737,-0.0678481,-0.131327,-0.191461,0.00492089,-0.371621,-0.016418,-0.148066
-0.271649,-0.0131612,-0.0733096,-0.132733,-0.178666,0.00669457,-0.371,-0.0038132,-0.144832
-0.217707,0.0126932,-0.0687506,-0.133969,-0.1626,0.0096827,-0.369145,0.0122614,-0.140382
-0.253904,0.00789989,-0.103524,-0.135291,-0.143317,0.0136507,-0.368135,0.0310715,-0.135756
-0.230964,0.0107609,-0.0782204,-0.136463,-0.12217,0.0182261,-0.36654,0.0513895,-0.130122
-0.226127,0.051625,-0.0661214,-0.13723,-0.100831,0.0228333,-0.364484,0.0723064,-0.124327
-0.230093,0.104812,-0.051679,-0.137092,-0.0804931,0.027185,-0.36166,0.0928875,-0.118609
-0.150861,0.138835,-0.0156855,-0.135835,-0.0619238,0.0311637,-0.356213,0.112004,-0.112652
-0.102989,0.145606,0.0164393,-0.134195,-0.0456341,0.0342583,-0.349541,0.12864,-0.107037
-0.12443,0.164866,0.00425598,-0.133034,-0.0316029,0.0366819,-0.343901,0.143115,-0.102436
-0.183321,0.177525,-0.00909635,-0.132214,-0.0190524,0.0390948,-0.339886,0.156103,-0.0982047
-0.171778,0.186855,-0.0189554,-0.131266,-0.00687466,0.0417632,-0.335595,0.168652,-0.0940046
-0.19838,0.193297,-0.0184522,-0.130041,0.00583561,0.0442719,-0.33165,0.181601,-0.090035
-0.2007,0.207549,-0.0241882,-0.128731,0.0197603,0.0464718,-0.327748,0.195766,-0.0865622
-0.202612,0.235164,-0.0423727,-0.127485,0.0352297,0.0486716,-0.324024,0.211714,-0.0835226
-0.246539,0.273005,-0.0647656,-0.125845,0.0527657,0.0513934,-0.320867,0.230125,-0.0804802
-0.19965,0.281787,-0.0406941,-0.123246,0.0726985,0.0548928,-0.315895,0.250693,-0.076255
-0.116626,0.28547,-0.0204861,-0.119731,0.0946767,0.058307,-0.308465,0.272927,-0.0717937
-0.145706,0.301661,-0.0248899,-0.115662,0.117614,0.0606985,-0.301222,0.29598,-0.068512
-0.123555,0.290397,0.00799992,-0.11154,0.140188,0.061833,-0.293629,0.317991,-0.0658699
-0.131388,0.357489,0.0218357,-0.107833,0.161548,0.0606132,-0.286752,0.339714,-0.0653112
-0.105975,0.379322,0.00204151,-0.104893,0.181343,0.057998,-0.280255,0.359905,-0.0665271
-0.122609,0.380693,-0.0262558,-0.102433,0.199262,0.0552869,-0.274691,0.377882,-0.0683785
-0.120674,0.3691,-0.0196973,-0.100281,0.215168,0.0527996,-0.269502,0.393294,-0.0698424
-0.127631,0.368724,-0.0137602,-0.0986304,0.229082,0.0501951,-0.265047,0.406438,-0.0712732
-0.0995425,0.386533,-0.0304712,-0.0976188,0.241313,0.0475266,-0.260746,0.418027,-0.0730723
-0.143517,0.457977,-0.0370553,-0.0979919,0.252447,0.0466158,-0.258767,0.429737,-0.0732445
-0.143517,0.457977,-0.0370553,-0.0983649,0.263581,0.045705,-0.256827,0.441213,-0.0734133
-0.235641,0.519843,-0.114323,-0.0991961,0.275364,0.0445173,-0.257218,0.454333,-0.0753955
-0.189552,0.560827,-0.0783391,-0.100027,0.288788,0.0424241,-0.256679,0.469619,-0.0775057
-0.136202,0.53873,-0.00237234,-0.101562,0.305131,0.0382536,-0.255773,0.487017,-0.0800902
-0.0615153,0.499868,0.048324,-0.104236,0.32255,0.0328793,-0.254509,0.504344,-0.0827887
-0.102646,0.507218,0.0036244,-0.10789,0.339831,0.0267381,-0.255053,0.521336,-0.0870788
-0.157321,0.516972,-0.0645624,-0.111714,0.356301,0.0211614,-0.256846,0.53739,-0.0920936
-0.141825,0.529237,-0.0642208,-0.115539,0.371675,0.0166714,-0.258294,0.552293,-0.0959364
-0.156298,0.541931,-0.0520914,-0.119577,0.385791,0.0124476,-0.260211,0.56592,-0.0991988
-0.205999,0.567812,-0.072693,-0.123881,0.398821,0.00791497,-0.263344,0.578728,-0.103111
-0.166439,0.587381,-0.0704332,-0.128515,0.411191,0.0033503,-0.265948,0.591023,-0.10693
-0.147801,0.577249,-0.0679993,-0.133298,0.423485,-0.000117104,-0.268273,0.602796,-0.10955
-0.184926,0.581159,-0.0886052,-0.137996,0.436547,-0.00199729,-0.27121,0.615164,-0.110974
-0.197033,0.600182,-0.0936996,-0.142673,0.451143,-0.00258857,-0.27431,0.629168,-0.111208
-0.229634,0.635271,-0.155608,-0.146892,0.467774,-0.00179496,-0.27755,0.645588,-0.111318
-0.236558,0.714575,-0.16168,-0.149502,0.486993,0.000479362,-0.279289,0.665803,-0.110096
-0.236433,0.761185,-0.0519465,-0.151356,0.508662,0.00290292,-0.280248,0.688946,-0.106558
-0.26092,0.798627,-0.0279132,-0.153252,0.532739,0.00526253,-0.28172,0.714735,-0.102673
-0.218055,0.772927,-0.03023,-0.155074,0.558275,0.00730248,-0.282232,0.740924,-0.0992249
